#LYS43-5  Hist_00458
    -180 0.136018000
    -174 0.104766000
    -168 0.062498000
    -162 0.029408000
    -156 0.011802000
    -150 0.004434000
    -144 0.001774000
    -138 0.000724000
    -132 0.000414000
    -126 0.000276000
    -120 0.000252000
    -114 0.000402000
    -108 0.000594000
    -102 0.001264000
     -96 0.003120000
     -90 0.007302000
     -84 0.015384000
     -78 0.026104000
     -72 0.033578000
     -66 0.032626000
     -60 0.024588000
     -54 0.013646000
     -48 0.006632000
     -42 0.002534000
     -36 0.000982000
     -30 0.000348000
     -24 0.000146000
     -18 0.000042000
     -12 0.000026000
      -6 0.000026000
       0 0.000018000
       6 0.000012000
      12 0.000056000
      18 0.000120000
      24 0.000336000
      30 0.000898000
      36 0.002560000
      42 0.006348000
      48 0.012618000
      54 0.021150000
      60 0.027880000
      66 0.027694000
      72 0.021684000
      78 0.013192000
      84 0.006692000
      90 0.002972000
      96 0.001320000
     102 0.000542000
     108 0.000338000
     114 0.000232000
     120 0.000232000
     126 0.000332000
     132 0.000670000
     138 0.001484000
     144 0.003990000
     150 0.010216000
     156 0.026126000
     162 0.056758000
     168 0.098964000
     174 0.132856000
