#VAL77-1  Hist_00806
    -180 0.000002000
    -174 0.000008000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000006000
       0 0.000006000
       6 0.000026000
      12 0.000060000
      18 0.000130000
      24 0.000172000
      30 0.000190000
      36 0.000132000
      42 0.000114000
      48 0.000054000
      54 0.000038000
      60 0.000036000
      66 0.000024000
      72 0.000020000
      78 0.000044000
      84 0.000124000
      90 0.000474000
      96 0.001948000
     102 0.008230000
     108 0.029196000
     114 0.081922000
     120 0.167808000
     126 0.244286000
     132 0.238092000
     138 0.148106000
     144 0.059626000
     150 0.015588000
     156 0.002942000
     162 0.000482000
     168 0.000094000
     174 0.000020000
