#THR74-1  Hist_00778
    -180 0.000024000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000004000
      42 0.000002000
      48 0.000032000
      54 0.000036000
      60 0.000072000
      66 0.000068000
      72 0.000068000
      78 0.000056000
      84 0.000046000
      90 0.000046000
      96 0.000100000
     102 0.000568000
     108 0.002804000
     114 0.012786000
     120 0.048104000
     126 0.128260000
     132 0.227416000
     138 0.255778000
     144 0.188518000
     150 0.092198000
     156 0.032162000
     162 0.008736000
     168 0.001840000
     174 0.000276000
