#THR74-0  Hist_00776
    -180 0.000000000
    -174 0.000000000
    -168 0.000002000
    -162 0.000056000
    -156 0.000124000
    -150 0.000308000
    -144 0.000676000
    -138 0.001238000
    -132 0.002212000
    -126 0.003426000
    -120 0.005620000
    -114 0.009654000
    -108 0.018166000
    -102 0.035352000
     -96 0.067888000
     -90 0.120068000
     -84 0.176408000
     -78 0.202598000
     -72 0.175724000
     -66 0.110276000
     -60 0.049716000
     -54 0.015904000
     -48 0.003806000
     -42 0.000648000
     -36 0.000112000
     -30 0.000012000
     -24 0.000004000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
