#VAL174-3  Hist_01830
     -180 0.035822000
     -174 0.016300000
     -168 0.005352000
     -162 0.001664000
     -156 0.000502000
     -150 0.000144000
     -144 0.000050000
     -138 0.000030000
     -132 0.000028000
     -126 0.000022000
     -120 0.000032000
     -114 0.000064000
     -108 0.000150000
     -102 0.000326000
      -96 0.000906000
      -90 0.003656000
      -84 0.014106000
      -78 0.047790000
      -72 0.119512000
      -66 0.193704000
      -60 0.195880000
      -54 0.120586000
      -48 0.044888000
      -42 0.011140000
      -36 0.001936000
      -30 0.000274000
      -24 0.000052000
      -18 0.000004000
      -12 0.000002000
       -6 0.000002000
        0 0.000004000
        6 0.000006000
       12 0.000002000
       18 0.000018000
       24 0.000066000
       30 0.000216000
       36 0.000680000
       42 0.001774000
       48 0.003580000
       54 0.005612000
       60 0.005684000
       66 0.004258000
       72 0.002508000
       78 0.001194000
       84 0.000440000
       90 0.000196000
       96 0.000112000
      102 0.000066000
      108 0.000044000
      114 0.000046000
      120 0.000060000
      126 0.000106000
      132 0.000310000
      138 0.000832000
      144 0.002426000
      150 0.006436000
      156 0.015614000
      162 0.031462000
      168 0.049014000
      174 0.052310000
