#GLN191-3  Hist_02000
     -180 0.004984000
     -174 0.006812000
     -168 0.006820000
     -162 0.005612000
     -156 0.003598000
     -150 0.001992000
     -144 0.000962000
     -138 0.000484000
     -132 0.000284000
     -126 0.000176000
     -120 0.000152000
     -114 0.000156000
     -108 0.000264000
     -102 0.000546000
      -96 0.001458000
      -90 0.005176000
      -84 0.016568000
      -78 0.047176000
      -72 0.106214000
      -66 0.177496000
      -60 0.214768000
      -54 0.188912000
      -48 0.119308000
      -42 0.054630000
      -36 0.019226000
      -30 0.005388000
      -24 0.001540000
      -18 0.000420000
      -12 0.000120000
       -6 0.000062000
        0 0.000024000
        6 0.000018000
       12 0.000010000
       18 0.000020000
       24 0.000020000
       30 0.000050000
       36 0.000176000
       42 0.000344000
       48 0.000720000
       54 0.000894000
       60 0.000772000
       66 0.000550000
       72 0.000232000
       78 0.000154000
       84 0.000078000
       90 0.000030000
       96 0.000006000
      102 0.000000000
      108 0.000004000
      114 0.000000000
      120 0.000002000
      126 0.000000000
      132 0.000000000
      138 0.000004000
      144 0.000010000
      150 0.000036000
      156 0.000130000
      162 0.000436000
      168 0.001146000
      174 0.002830000
