#ARG199-3  Hist_02082
     -180 0.155796000
     -174 0.136444000
     -168 0.096674000
     -162 0.057098000
     -156 0.028376000
     -150 0.011908000
     -144 0.004522000
     -138 0.001584000
     -132 0.000742000
     -126 0.000546000
     -120 0.000450000
     -114 0.000562000
     -108 0.000790000
     -102 0.001366000
      -96 0.002250000
      -90 0.003768000
      -84 0.005618000
      -78 0.007756000
      -72 0.009132000
      -66 0.008910000
      -60 0.007028000
      -54 0.004252000
      -48 0.002286000
      -42 0.000938000
      -36 0.000326000
      -30 0.000100000
      -24 0.000032000
      -18 0.000008000
      -12 0.000002000
       -6 0.000002000
        0 0.000004000
        6 0.000004000
       12 0.000010000
       18 0.000028000
       24 0.000172000
       30 0.000522000
       36 0.001970000
       42 0.005196000
       48 0.011772000
       54 0.020774000
       60 0.028342000
       66 0.029118000
       72 0.022716000
       78 0.013344000
       84 0.006422000
       90 0.002686000
       96 0.001270000
      102 0.000580000
      108 0.000410000
      114 0.000314000
      120 0.000250000
      126 0.000306000
      132 0.000500000
      138 0.001042000
      144 0.002666000
      150 0.006890000
      156 0.018230000
      162 0.045438000
      168 0.091302000
      174 0.138456000
