#VAL56-1  Hist_00586
    -180 0.031782000
    -174 0.012654000
    -168 0.003846000
    -162 0.000880000
    -156 0.000192000
    -150 0.000026000
    -144 0.000002000
    -138 0.000004000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000002000
      54 0.000004000
      60 0.000014000
      66 0.000034000
      72 0.000048000
      78 0.000082000
      84 0.000180000
      90 0.000144000
      96 0.000220000
     102 0.000236000
     108 0.000504000
     114 0.001308000
     120 0.004020000
     126 0.012874000
     132 0.035528000
     138 0.077608000
     144 0.133206000
     150 0.176612000
     156 0.183764000
     162 0.154342000
     168 0.107114000
     174 0.062770000
