#GLN92-5  Hist_00966
    -180 0.028140000
    -174 0.043068000
    -168 0.062630000
    -162 0.085062000
    -156 0.103114000
    -150 0.112430000
    -144 0.108942000
    -138 0.097896000
    -132 0.079408000
    -126 0.061002000
    -120 0.044664000
    -114 0.029878000
    -108 0.019628000
    -102 0.012196000
     -96 0.007470000
     -90 0.004858000
     -84 0.003162000
     -78 0.002392000
     -72 0.002062000
     -66 0.002276000
     -60 0.002298000
     -54 0.002234000
     -48 0.002558000
     -42 0.002330000
     -36 0.002234000
     -30 0.001606000
     -24 0.001450000
     -18 0.001008000
     -12 0.000824000
      -6 0.000564000
       0 0.000412000
       6 0.000258000
      12 0.000162000
      18 0.000134000
      24 0.000090000
      30 0.000088000
      36 0.000094000
      42 0.000138000
      48 0.000154000
      54 0.000200000
      60 0.000306000
      66 0.000348000
      72 0.000458000
      78 0.000602000
      84 0.000796000
      90 0.001192000
      96 0.001444000
     102 0.001772000
     108 0.002030000
     114 0.002050000
     120 0.001942000
     126 0.002090000
     132 0.002112000
     138 0.002368000
     144 0.003086000
     150 0.004372000
     156 0.005754000
     162 0.008264000
     168 0.011810000
     174 0.018090000
