#THR125-4  Hist_01320
     -180 0.000414000
     -174 0.000300000
     -168 0.000414000
     -162 0.000522000
     -156 0.000934000
     -150 0.001408000
     -144 0.002234000
     -138 0.003176000
     -132 0.004306000
     -126 0.005654000
     -120 0.006466000
     -114 0.007238000
     -108 0.007384000
     -102 0.006686000
      -96 0.005858000
      -90 0.004414000
      -84 0.003500000
      -78 0.002602000
      -72 0.001808000
      -66 0.001324000
      -60 0.000942000
      -54 0.000712000
      -48 0.000478000
      -42 0.000298000
      -36 0.000222000
      -30 0.000138000
      -24 0.000172000
      -18 0.000146000
      -12 0.000152000
       -6 0.000230000
        0 0.000256000
        6 0.000320000
       12 0.000452000
       18 0.000668000
       24 0.001070000
       30 0.001790000
       36 0.003290000
       42 0.006008000
       48 0.010320000
       54 0.017010000
       60 0.026188000
       66 0.041862000
       72 0.066452000
       78 0.099444000
       84 0.125386000
       90 0.132566000
       96 0.119298000
      102 0.093720000
      108 0.065392000
      114 0.043538000
      120 0.027880000
      126 0.017080000
      132 0.010728000
      138 0.006842000
      144 0.004404000
      150 0.003006000
      156 0.002098000
      162 0.001254000
      168 0.000904000
      174 0.000642000
