#GLY148-1  Hist_01560
     -180 0.110444000
     -174 0.118866000
     -168 0.118888000
     -162 0.107440000
     -156 0.089810000
     -150 0.068300000
     -144 0.046296000
     -138 0.029820000
     -132 0.017544000
     -126 0.010192000
     -120 0.005872000
     -114 0.003362000
     -108 0.001742000
     -102 0.001014000
      -96 0.000708000
      -90 0.000512000
      -84 0.000366000
      -78 0.000278000
      -72 0.000254000
      -66 0.000226000
      -60 0.000200000
      -54 0.000248000
      -48 0.000224000
      -42 0.000286000
      -36 0.000280000
      -30 0.000320000
      -24 0.000276000
      -18 0.000196000
      -12 0.000120000
       -6 0.000090000
        0 0.000068000
        6 0.000036000
       12 0.000008000
       18 0.000012000
       24 0.000008000
       30 0.000000000
       36 0.000000000
       42 0.000002000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000002000
      114 0.000002000
      120 0.000034000
      126 0.000110000
      132 0.000638000
      138 0.002138000
      144 0.006280000
      150 0.014820000
      156 0.029310000
      162 0.048670000
      168 0.070720000
      174 0.092968000
