#PRO178-1  Hist_01858
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000014000
      -60 0.000030000
      -54 0.000076000
      -48 0.000176000
      -42 0.000548000
      -36 0.001282000
      -30 0.003344000
      -24 0.007718000
      -18 0.016386000
      -12 0.029372000
       -6 0.044136000
        0 0.057632000
        6 0.066082000
       12 0.072816000
       18 0.075980000
       24 0.074232000
       30 0.069818000
       36 0.061006000
       42 0.048974000
       48 0.037594000
       54 0.025910000
       60 0.017402000
       66 0.012350000
       72 0.011976000
       78 0.013694000
       84 0.017752000
       90 0.023856000
       96 0.031366000
      102 0.037756000
      108 0.040882000
      114 0.037736000
      120 0.028288000
      126 0.018542000
      132 0.009744000
      138 0.004040000
      144 0.001162000
      150 0.000268000
      156 0.000054000
      162 0.000006000
      168 0.000000000
      174 0.000000000
