#ASN197-3  Hist_02060
     -180 0.097820000
     -174 0.091052000
     -168 0.066560000
     -162 0.041190000
     -156 0.022626000
     -150 0.011252000
     -144 0.004492000
     -138 0.001578000
     -132 0.000774000
     -126 0.000672000
     -120 0.000972000
     -114 0.001900000
     -108 0.004244000
     -102 0.010698000
      -96 0.022656000
      -90 0.041860000
      -84 0.066150000
      -78 0.087312000
      -72 0.094632000
      -66 0.078774000
      -60 0.049654000
      -54 0.023956000
      -48 0.010198000
      -42 0.004666000
      -36 0.002488000
      -30 0.001672000
      -24 0.000990000
      -18 0.000540000
      -12 0.000304000
       -6 0.000174000
        0 0.000096000
        6 0.000070000
       12 0.000062000
       18 0.000058000
       24 0.000086000
       30 0.000254000
       36 0.000598000
       42 0.001002000
       48 0.001386000
       54 0.001538000
       60 0.001516000
       66 0.001578000
       72 0.001534000
       78 0.001156000
       84 0.000702000
       90 0.000340000
       96 0.000132000
      102 0.000058000
      108 0.000014000
      114 0.000012000
      120 0.000008000
      126 0.000016000
      132 0.000022000
      138 0.000040000
      144 0.000238000
      150 0.001196000
      156 0.005114000
      162 0.018080000
      168 0.044522000
      174 0.076716000
