#GLU120-4  Hist_01270
     -180 0.049364000
     -174 0.037884000
     -168 0.025540000
     -162 0.014794000
     -156 0.008106000
     -150 0.004340000
     -144 0.002388000
     -138 0.001618000
     -132 0.001180000
     -126 0.001086000
     -120 0.001396000
     -114 0.002134000
     -108 0.003676000
     -102 0.007504000
      -96 0.015080000
      -90 0.025872000
      -84 0.039258000
      -78 0.054230000
      -72 0.065070000
      -66 0.064088000
      -60 0.046820000
      -54 0.026700000
      -48 0.012876000
      -42 0.006264000
      -36 0.002874000
      -30 0.001400000
      -24 0.000648000
      -18 0.000320000
      -12 0.000140000
       -6 0.000096000
        0 0.000068000
        6 0.000058000
       12 0.000078000
       18 0.000104000
       24 0.000148000
       30 0.000364000
       36 0.000728000
       42 0.001794000
       48 0.004386000
       54 0.010260000
       60 0.020270000
       66 0.034108000
       72 0.046996000
       78 0.051520000
       84 0.042860000
       90 0.029878000
       96 0.018148000
      102 0.010332000
      108 0.005456000
      114 0.003336000
      120 0.002450000
      126 0.002640000
      132 0.003300000
      138 0.005018000
      144 0.008046000
      150 0.014048000
      156 0.023998000
      162 0.036066000
      168 0.048140000
      174 0.052656000
