#ARG207-5  Hist_02174
     -180 0.080226000
     -174 0.062230000
     -168 0.039860000
     -162 0.020672000
     -156 0.009400000
     -150 0.004112000
     -144 0.001670000
     -138 0.000876000
     -132 0.000530000
     -126 0.000464000
     -120 0.000522000
     -114 0.000626000
     -108 0.001216000
     -102 0.002562000
      -96 0.005790000
      -90 0.014190000
      -84 0.028918000
      -78 0.049082000
      -72 0.059478000
      -66 0.053068000
      -60 0.033440000
      -54 0.015774000
      -48 0.006248000
      -42 0.002110000
      -36 0.000618000
      -30 0.000164000
      -24 0.000080000
      -18 0.000032000
      -12 0.000016000
       -6 0.000008000
        0 0.000008000
        6 0.000016000
       12 0.000022000
       18 0.000062000
       24 0.000186000
       30 0.000780000
       36 0.002444000
       42 0.007228000
       48 0.018600000
       54 0.038592000
       60 0.057474000
       66 0.062382000
       72 0.048852000
       78 0.028990000
       84 0.013638000
       90 0.005612000
       96 0.002250000
      102 0.001070000
      108 0.000644000
      114 0.000370000
      120 0.000360000
      126 0.000508000
      132 0.000820000
      138 0.001686000
      144 0.003968000
      150 0.009128000
      156 0.019860000
      162 0.038064000
      168 0.062124000
      174 0.080280000
