#GLU120-3  Hist_01268
     -180 0.024198000
     -174 0.023374000
     -168 0.018350000
     -162 0.012150000
     -156 0.007284000
     -150 0.004042000
     -144 0.002354000
     -138 0.001306000
     -132 0.000848000
     -126 0.000796000
     -120 0.000934000
     -114 0.001560000
     -108 0.003124000
     -102 0.006140000
      -96 0.012408000
      -90 0.023476000
      -84 0.040066000
      -78 0.060602000
      -72 0.078274000
      -66 0.084674000
      -60 0.071834000
      -54 0.048926000
      -48 0.027096000
      -42 0.012426000
      -36 0.004840000
      -30 0.001458000
      -24 0.000464000
      -18 0.000152000
      -12 0.000082000
       -6 0.000038000
        0 0.000034000
        6 0.000008000
       12 0.000038000
       18 0.000062000
       24 0.000166000
       30 0.000562000
       36 0.001534000
       42 0.005334000
       48 0.014336000
       54 0.031926000
       60 0.057294000
       66 0.080690000
       72 0.085900000
       78 0.063960000
       84 0.031658000
       90 0.010510000
       96 0.002662000
      102 0.000720000
      108 0.000204000
      114 0.000046000
      120 0.000020000
      126 0.000028000
      132 0.000034000
      138 0.000076000
      144 0.000210000
      150 0.000642000
      156 0.002042000
      162 0.005332000
      168 0.011514000
      174 0.019182000
