#GLN18-5  Hist_00194
    -180 0.050380000
    -174 0.047810000
    -168 0.043542000
    -162 0.038356000
    -156 0.032076000
    -150 0.027618000
    -144 0.023364000
    -138 0.020336000
    -132 0.017068000
    -126 0.014778000
    -120 0.012180000
    -114 0.010706000
    -108 0.009934000
    -102 0.009978000
     -96 0.010452000
     -90 0.011660000
     -84 0.012504000
     -78 0.013252000
     -72 0.012618000
     -66 0.011044000
     -60 0.009330000
     -54 0.007186000
     -48 0.005350000
     -42 0.003824000
     -36 0.002716000
     -30 0.002118000
     -24 0.001580000
     -18 0.001260000
     -12 0.001190000
      -6 0.001180000
       0 0.001216000
       6 0.001314000
      12 0.001448000
      18 0.001660000
      24 0.002078000
      30 0.002566000
      36 0.003284000
      42 0.004116000
      48 0.005282000
      54 0.006646000
      60 0.008008000
      66 0.009208000
      72 0.010166000
      78 0.011096000
      84 0.011828000
      90 0.012778000
      96 0.014124000
     102 0.016350000
     108 0.019028000
     114 0.022014000
     120 0.023736000
     126 0.025946000
     132 0.027852000
     138 0.030246000
     144 0.034412000
     150 0.038384000
     156 0.042580000
     162 0.046766000
     168 0.049574000
     174 0.050904000
