#ASN98-5  Hist_01026
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000008000
     -48 0.000066000
     -42 0.000406000
     -36 0.002030000
     -30 0.009138000
     -24 0.030316000
     -18 0.077848000
     -12 0.148496000
      -6 0.208188000
       0 0.214824000
       6 0.162646000
      12 0.091964000
      18 0.038220000
      24 0.012128000
      30 0.003028000
      36 0.000600000
      42 0.000084000
      48 0.000008000
      54 0.000002000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
