#GLU120-0  Hist_01262
     -180 0.000006000
     -174 0.000062000
     -168 0.000510000
     -162 0.002606000
     -156 0.009034000
     -150 0.021182000
     -144 0.036160000
     -138 0.051452000
     -132 0.062860000
     -126 0.070068000
     -120 0.071330000
     -114 0.071254000
     -108 0.073874000
     -102 0.081786000
      -96 0.090514000
      -90 0.097664000
      -84 0.095418000
      -78 0.078540000
      -72 0.050558000
      -66 0.024250000
      -60 0.008436000
      -54 0.001984000
      -48 0.000400000
      -42 0.000046000
      -36 0.000006000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
