#LEU89-3  Hist_00932
    -180 0.000468000
    -174 0.000448000
    -168 0.000460000
    -162 0.000384000
    -156 0.000270000
    -150 0.000136000
    -144 0.000088000
    -138 0.000044000
    -132 0.000042000
    -126 0.000084000
    -120 0.000110000
    -114 0.000246000
    -108 0.000766000
    -102 0.001918000
     -96 0.004134000
     -90 0.007190000
     -84 0.013306000
     -78 0.035354000
     -72 0.101052000
     -66 0.215452000
     -60 0.282544000
     -54 0.212992000
     -48 0.092966000
     -42 0.023948000
     -36 0.003936000
     -30 0.000502000
     -24 0.000046000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000002000
     150 0.000006000
     156 0.000074000
     162 0.000214000
     168 0.000336000
     174 0.000480000
