#LYS41-4  Hist_00430
    -180 0.166634000
    -174 0.132350000
    -168 0.081502000
    -162 0.039780000
    -156 0.016454000
    -150 0.006390000
    -144 0.002194000
    -138 0.000948000
    -132 0.000422000
    -126 0.000284000
    -120 0.000236000
    -114 0.000296000
    -108 0.000414000
    -102 0.000794000
     -96 0.001484000
     -90 0.003352000
     -84 0.006600000
     -78 0.012432000
     -72 0.018052000
     -66 0.021376000
     -60 0.019194000
     -54 0.013086000
     -48 0.006976000
     -42 0.002694000
     -36 0.000926000
     -30 0.000284000
     -24 0.000074000
     -18 0.000022000
     -12 0.000008000
      -6 0.000004000
       0 0.000002000
       6 0.000004000
      12 0.000010000
      18 0.000020000
      24 0.000052000
      30 0.000182000
      36 0.000584000
      42 0.001536000
      48 0.003460000
      54 0.006302000
      60 0.007948000
      66 0.007874000
      72 0.006472000
      78 0.004568000
      84 0.003098000
      90 0.001798000
      96 0.001060000
     102 0.000610000
     108 0.000348000
     114 0.000238000
     120 0.000248000
     126 0.000336000
     132 0.000674000
     138 0.001644000
     144 0.004460000
     150 0.012528000
     156 0.031700000
     162 0.068368000
     168 0.119026000
     174 0.159588000
