#LEU109-4  Hist_01154
     -180 0.018890000
     -174 0.008200000
     -168 0.002800000
     -162 0.000762000
     -156 0.000132000
     -150 0.000020000
     -144 0.000002000
     -138 0.000004000
     -132 0.000000000
     -126 0.000002000
     -120 0.000006000
     -114 0.000014000
     -108 0.000050000
     -102 0.000178000
      -96 0.000764000
      -90 0.002316000
      -84 0.004546000
      -78 0.006114000
      -72 0.006134000
      -66 0.005176000
      -60 0.003496000
      -54 0.002062000
      -48 0.000920000
      -42 0.000362000
      -36 0.000136000
      -30 0.000026000
      -24 0.000010000
      -18 0.000004000
      -12 0.000000000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000008000
       18 0.000026000
       24 0.000170000
       30 0.000724000
       36 0.003200000
       42 0.010072000
       48 0.024696000
       54 0.046796000
       60 0.067426000
       66 0.081498000
       72 0.084176000
       78 0.073802000
       84 0.055444000
       90 0.037092000
       96 0.023988000
      102 0.015740000
      108 0.010508000
      114 0.008470000
      120 0.009798000
      126 0.015302000
      132 0.026882000
      138 0.044136000
      144 0.060004000
      150 0.063212000
      156 0.055300000
      162 0.047496000
      168 0.040176000
      174 0.030730000
