#GLN101-3  Hist_01056
     -180 0.102720000
     -174 0.095892000
     -168 0.063910000
     -162 0.031832000
     -156 0.012716000
     -150 0.004236000
     -144 0.001578000
     -138 0.000566000
     -132 0.000310000
     -126 0.000166000
     -120 0.000164000
     -114 0.000224000
     -108 0.000462000
     -102 0.001302000
      -96 0.004058000
      -90 0.011888000
      -84 0.028410000
      -78 0.054412000
      -72 0.079128000
      -66 0.083588000
      -60 0.063842000
      -54 0.037160000
      -48 0.016224000
      -42 0.006046000
      -36 0.001866000
      -30 0.000588000
      -24 0.000216000
      -18 0.000064000
      -12 0.000028000
       -6 0.000020000
        0 0.000018000
        6 0.000006000
       12 0.000022000
       18 0.000028000
       24 0.000090000
       30 0.000332000
       36 0.001164000
       42 0.003530000
       48 0.008658000
       54 0.016914000
       60 0.026988000
       66 0.032354000
       72 0.029494000
       78 0.019876000
       84 0.010432000
       90 0.004302000
       96 0.001456000
      102 0.000494000
      108 0.000116000
      114 0.000048000
      120 0.000042000
      126 0.000038000
      132 0.000032000
      138 0.000088000
      144 0.000296000
      150 0.001276000
      156 0.004890000
      162 0.015664000
      168 0.041098000
      174 0.076638000
