#THR130-0  Hist_01356
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000006000
     -144 0.000024000
     -138 0.000108000
     -132 0.000328000
     -126 0.000810000
     -120 0.002126000
     -114 0.005030000
     -108 0.012158000
     -102 0.027660000
      -96 0.056842000
      -90 0.103044000
      -84 0.157636000
      -78 0.194592000
      -72 0.188544000
      -66 0.136606000
      -60 0.074082000
      -54 0.029108000
      -48 0.008900000
      -42 0.001996000
      -36 0.000346000
      -30 0.000046000
      -24 0.000008000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
