#GLN101-6  Hist_01062
     -180 0.203222000
     -174 0.156564000
     -168 0.091232000
     -162 0.040490000
     -156 0.013796000
     -150 0.003790000
     -144 0.000866000
     -138 0.000130000
     -132 0.000028000
     -126 0.000002000
     -120 0.000002000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000004000
      126 0.000016000
      132 0.000126000
      138 0.000796000
      144 0.003258000
      150 0.012288000
      156 0.036822000
      162 0.085866000
      168 0.148476000
      174 0.202226000
