#PRO9-3   Hist_00102
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000004000
     -48 0.000206000
     -42 0.002878000
     -36 0.011764000
     -30 0.018328000
     -24 0.014014000
     -18 0.006700000
     -12 0.002486000
      -6 0.001164000
       0 0.000776000
       6 0.002058000
      12 0.013486000
      18 0.086184000
      24 0.294204000
      30 0.382506000
      36 0.149566000
      42 0.013462000
      48 0.000214000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
