#GLU65-0  Hist_00688
    -180 0.000012000
    -174 0.000184000
    -168 0.001686000
    -162 0.010208000
    -156 0.036724000
    -150 0.081194000
    -144 0.127734000
    -138 0.151366000
    -132 0.147854000
    -126 0.128684000
    -120 0.099820000
    -114 0.074882000
    -108 0.053626000
    -102 0.037446000
     -96 0.024314000
     -90 0.013786000
     -84 0.006860000
     -78 0.002554000
     -72 0.000826000
     -66 0.000190000
     -60 0.000040000
     -54 0.000008000
     -48 0.000002000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
