#ARG107-4  Hist_01126
     -180 0.175934000
     -174 0.098606000
     -168 0.042582000
     -162 0.013650000
     -156 0.003336000
     -150 0.000802000
     -144 0.000234000
     -138 0.000090000
     -132 0.000048000
     -126 0.000018000
     -120 0.000016000
     -114 0.000034000
     -108 0.000084000
     -102 0.000114000
      -96 0.000182000
      -90 0.000122000
      -84 0.000226000
      -78 0.000506000
      -72 0.000786000
      -66 0.000886000
      -60 0.000416000
      -54 0.000214000
      -48 0.000036000
      -42 0.000006000
      -36 0.000002000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000000000
       18 0.000002000
       24 0.000004000
       30 0.000014000
       36 0.000034000
       42 0.000154000
       48 0.000624000
       54 0.002488000
       60 0.005732000
       66 0.007840000
       72 0.006526000
       78 0.004002000
       84 0.003738000
       90 0.004384000
       96 0.003258000
      102 0.001518000
      108 0.000400000
      114 0.000110000
      120 0.000054000
      126 0.000072000
      132 0.000192000
      138 0.000786000
      144 0.003094000
      150 0.013128000
      156 0.046160000
      162 0.118728000
      168 0.206366000
      174 0.231660000
