#GLN61-0  Hist_00644
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000002000
     -66 0.000008000
     -60 0.000006000
     -54 0.000016000
     -48 0.000010000
     -42 0.000012000
     -36 0.000008000
     -30 0.000002000
     -24 0.000006000
     -18 0.000000000
     -12 0.000002000
      -6 0.000004000
       0 0.000006000
       6 0.000034000
      12 0.000090000
      18 0.000478000
      24 0.002868000
      30 0.014364000
      36 0.054920000
      42 0.151436000
      48 0.266402000
      54 0.277824000
      60 0.165084000
      66 0.054842000
      72 0.010186000
      78 0.001304000
      84 0.000084000
      90 0.000002000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
