#GLY16-1  Hist_00174
    -180 0.000172000
    -174 0.000574000
    -168 0.001728000
    -162 0.004186000
    -156 0.007854000
    -150 0.013434000
    -144 0.020874000
    -138 0.030310000
    -132 0.040436000
    -126 0.044948000
    -120 0.041028000
    -114 0.031158000
    -108 0.018730000
    -102 0.009570000
     -96 0.004624000
     -90 0.002042000
     -84 0.001086000
     -78 0.000718000
     -72 0.000540000
     -66 0.000462000
     -60 0.000374000
     -54 0.000496000
     -48 0.000472000
     -42 0.000480000
     -36 0.000592000
     -30 0.000690000
     -24 0.000884000
     -18 0.001618000
     -12 0.003212000
      -6 0.008562000
       0 0.020966000
       6 0.047802000
      12 0.088710000
      18 0.128754000
      24 0.144246000
      30 0.123314000
      36 0.081068000
      42 0.042390000
      48 0.017810000
      54 0.006350000
      60 0.002144000
      66 0.000684000
      72 0.000204000
      78 0.000076000
      84 0.000086000
      90 0.000106000
      96 0.000166000
     102 0.000262000
     108 0.000332000
     114 0.000330000
     120 0.000300000
     126 0.000286000
     132 0.000292000
     138 0.000336000
     144 0.000340000
     150 0.000278000
     156 0.000236000
     162 0.000142000
     168 0.000068000
     174 0.000068000
