#THR130-1  Hist_01358
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000002000
       72 0.000006000
       78 0.000028000
       84 0.000166000
       90 0.000714000
       96 0.002676000
      102 0.008736000
      108 0.023790000
      114 0.060620000
      120 0.128050000
      126 0.211338000
      132 0.247784000
      138 0.193048000
      144 0.092464000
      150 0.025890000
      156 0.004218000
      162 0.000450000
      168 0.000020000
      174 0.000000000
