#THR103-1  Hist_01076
     -180 0.004112000
     -174 0.000634000
     -168 0.000086000
     -162 0.000006000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000002000
       66 0.000008000
       72 0.000010000
       78 0.000024000
       84 0.000076000
       90 0.000134000
       96 0.000324000
      102 0.001000000
      108 0.003096000
      114 0.008868000
      120 0.021300000
      126 0.042384000
      132 0.076258000
      138 0.120396000
      144 0.167420000
      150 0.192920000
      156 0.173564000
      162 0.114794000
      168 0.054100000
      174 0.018484000
