#GLN106-0  Hist_01104
     -180 0.000696000
     -174 0.002668000
     -168 0.008382000
     -162 0.020772000
     -156 0.042056000
     -150 0.071528000
     -144 0.100306000
     -138 0.122200000
     -132 0.125766000
     -126 0.113802000
     -120 0.096534000
     -114 0.078302000
     -108 0.064218000
     -102 0.051044000
      -96 0.039488000
      -90 0.028234000
      -84 0.017950000
      -78 0.009728000
      -72 0.004136000
      -66 0.001550000
      -60 0.000364000
      -54 0.000082000
      -48 0.000004000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000006000
      168 0.000024000
      174 0.000160000
