#LYS20-4  Hist_00216
    -180 0.078818000
    -174 0.079434000
    -168 0.061130000
    -162 0.035098000
    -156 0.016420000
    -150 0.006544000
    -144 0.002230000
    -138 0.000958000
    -132 0.000356000
    -126 0.000216000
    -120 0.000210000
    -114 0.000304000
    -108 0.000560000
    -102 0.001526000
     -96 0.004444000
     -90 0.012410000
     -84 0.032558000
     -78 0.073152000
     -72 0.115748000
     -66 0.115032000
     -60 0.067942000
     -54 0.025842000
     -48 0.007102000
     -42 0.001548000
     -36 0.000302000
     -30 0.000078000
     -24 0.000002000
     -18 0.000006000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000006000
      18 0.000010000
      24 0.000058000
      30 0.000266000
      36 0.001288000
      42 0.004436000
      48 0.011282000
      54 0.019570000
      60 0.024352000
      66 0.022394000
      72 0.015428000
      78 0.008034000
      84 0.003598000
      90 0.001598000
      96 0.000776000
     102 0.000434000
     108 0.000264000
     114 0.000172000
     120 0.000134000
     126 0.000204000
     132 0.000326000
     138 0.000634000
     144 0.001766000
     150 0.004446000
     156 0.010726000
     162 0.022796000
     168 0.041412000
     174 0.063620000
