#GLU21-5  Hist_00234
    -180 0.008844000
    -174 0.010118000
    -168 0.012224000
    -162 0.015422000
    -156 0.019604000
    -150 0.024746000
    -144 0.028858000
    -138 0.032480000
    -132 0.033392000
    -126 0.032010000
    -120 0.028686000
    -114 0.024728000
    -108 0.020982000
    -102 0.017778000
     -96 0.014846000
     -90 0.013706000
     -84 0.012596000
     -78 0.012100000
     -72 0.012526000
     -66 0.013234000
     -60 0.013976000
     -54 0.014722000
     -48 0.015094000
     -42 0.014876000
     -36 0.013906000
     -30 0.012152000
     -24 0.010398000
     -18 0.008894000
     -12 0.007952000
      -6 0.007828000
       0 0.007904000
       6 0.008800000
      12 0.010728000
      18 0.013626000
      24 0.017410000
      30 0.021568000
      36 0.026470000
      42 0.029972000
      48 0.032402000
      54 0.031210000
      60 0.028570000
      66 0.024358000
      72 0.020284000
      78 0.016908000
      84 0.014286000
      90 0.012680000
      96 0.011976000
     102 0.011614000
     108 0.011828000
     114 0.012566000
     120 0.013478000
     126 0.014458000
     132 0.014892000
     138 0.015362000
     144 0.014668000
     150 0.013684000
     156 0.012030000
     162 0.010370000
     168 0.008714000
     174 0.008506000
