#THR80-3  Hist_00836
    -180 0.025700000
    -174 0.019454000
    -168 0.012816000
    -162 0.007386000
    -156 0.003858000
    -150 0.001664000
    -144 0.000572000
    -138 0.000254000
    -132 0.000050000
    -126 0.000016000
    -120 0.000016000
    -114 0.000018000
    -108 0.000042000
    -102 0.000056000
     -96 0.000114000
     -90 0.000144000
     -84 0.000240000
     -78 0.000290000
     -72 0.000310000
     -66 0.000296000
     -60 0.000262000
     -54 0.000156000
     -48 0.000072000
     -42 0.000038000
     -36 0.000018000
     -30 0.000008000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000002000
      18 0.000028000
      24 0.000234000
      30 0.001998000
      36 0.011390000
      42 0.046646000
      48 0.125902000
      54 0.216818000
      60 0.233250000
      66 0.153532000
      72 0.061334000
      78 0.017804000
      84 0.004924000
      90 0.001494000
      96 0.000472000
     102 0.000180000
     108 0.000070000
     114 0.000026000
     120 0.000014000
     126 0.000032000
     132 0.000072000
     138 0.000180000
     144 0.000610000
     150 0.001280000
     156 0.002648000
     162 0.006890000
     168 0.015078000
     174 0.023240000
