#THR179-0  Hist_01868
     -180 0.010164000
     -174 0.026156000
     -168 0.047612000
     -162 0.060402000
     -156 0.055864000
     -150 0.040728000
     -144 0.025658000
     -138 0.015668000
     -132 0.009560000
     -126 0.006656000
     -120 0.005184000
     -114 0.004764000
     -108 0.005412000
     -102 0.007726000
      -96 0.013006000
      -90 0.024464000
      -84 0.048588000
      -78 0.086684000
      -72 0.129896000
      -66 0.148556000
      -60 0.119784000
      -54 0.067666000
      -48 0.026794000
      -42 0.007574000
      -36 0.001644000
      -30 0.000294000
      -24 0.000032000
      -18 0.000008000
      -12 0.000002000
       -6 0.000002000
        0 0.000002000
        6 0.000002000
       12 0.000002000
       18 0.000006000
       24 0.000004000
       30 0.000010000
       36 0.000008000
       42 0.000002000
       48 0.000002000
       54 0.000000000
       60 0.000002000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000002000
      156 0.000018000
      162 0.000066000
      168 0.000622000
      174 0.002704000
