#ARG87-4  Hist_00906
    -180 0.259896000
    -174 0.168126000
    -168 0.072586000
    -162 0.021356000
    -156 0.004186000
    -150 0.000654000
    -144 0.000076000
    -138 0.000022000
    -132 0.000010000
    -126 0.000006000
    -120 0.000010000
    -114 0.000020000
    -108 0.000042000
    -102 0.000100000
     -96 0.000154000
     -90 0.000206000
     -84 0.000144000
     -78 0.000106000
     -72 0.000032000
     -66 0.000008000
     -60 0.000002000
     -54 0.000002000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000002000
      66 0.000000000
      72 0.000012000
      78 0.000054000
      84 0.000048000
      90 0.000116000
      96 0.000104000
     102 0.000056000
     108 0.000036000
     114 0.000014000
     120 0.000004000
     126 0.000006000
     132 0.000008000
     138 0.000074000
     144 0.000434000
     150 0.002310000
     156 0.012524000
     162 0.051980000
     168 0.148684000
     174 0.255790000
