#PRO178-5  Hist_01866
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000112000
      -54 0.004852000
      -48 0.044980000
      -42 0.127116000
      -36 0.149858000
      -30 0.092864000
      -24 0.038732000
      -18 0.013346000
      -12 0.006108000
       -6 0.005702000
        0 0.010426000
        6 0.024352000
       12 0.056998000
       18 0.108926000
       24 0.146450000
       30 0.115648000
       36 0.046090000
       42 0.007072000
       48 0.000364000
       54 0.000004000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
