#ASN202-0  Hist_02110
     -180 0.000110000
     -174 0.000810000
     -168 0.003110000
     -162 0.008940000
     -156 0.017560000
     -150 0.025736000
     -144 0.029878000
     -138 0.030854000
     -132 0.031840000
     -126 0.031748000
     -120 0.032628000
     -114 0.032622000
     -108 0.034340000
     -102 0.041360000
      -96 0.058208000
      -90 0.092984000
      -84 0.134964000
      -78 0.150820000
      -72 0.121854000
      -66 0.071416000
      -60 0.032506000
      -54 0.011504000
      -48 0.003266000
      -42 0.000750000
      -36 0.000144000
      -30 0.000032000
      -24 0.000004000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000012000
