#ASN83-1  Hist_00862
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000004000
      54 0.000024000
      60 0.000066000
      66 0.000142000
      72 0.000432000
      78 0.000828000
      84 0.001758000
      90 0.003018000
      96 0.004992000
     102 0.009074000
     108 0.019104000
     114 0.042084000
     120 0.090238000
     126 0.158038000
     132 0.218800000
     138 0.216444000
     144 0.147250000
     150 0.065544000
     156 0.018724000
     162 0.003082000
     168 0.000336000
     174 0.000016000
