#LEU104-3  Hist_01090
     -180 0.000800000
     -174 0.001350000
     -168 0.001690000
     -162 0.001508000
     -156 0.001116000
     -150 0.000620000
     -144 0.000312000
     -138 0.000156000
     -132 0.000086000
     -126 0.000044000
     -120 0.000060000
     -114 0.000172000
     -108 0.000408000
     -102 0.000874000
      -96 0.001956000
      -90 0.004196000
      -84 0.012428000
      -78 0.042784000
      -72 0.118786000
      -66 0.220958000
      -60 0.260696000
      -54 0.193778000
      -48 0.094646000
      -42 0.030662000
      -36 0.007736000
      -30 0.001416000
      -24 0.000226000
      -18 0.000038000
      -12 0.000012000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000002000
      162 0.000014000
      168 0.000096000
      174 0.000374000
