#VAL82-0  Hist_00852
    -180 0.006556000
    -174 0.030920000
    -168 0.091176000
    -162 0.172368000
    -156 0.216806000
    -150 0.196526000
    -144 0.136074000
    -138 0.074908000
    -132 0.035304000
    -126 0.015246000
    -120 0.007046000
    -114 0.003696000
    -108 0.002370000
    -102 0.002152000
     -96 0.001874000
     -90 0.001898000
     -84 0.001624000
     -78 0.001238000
     -72 0.000706000
     -66 0.000254000
     -60 0.000080000
     -54 0.000032000
     -48 0.000006000
     -42 0.000002000
     -36 0.000002000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000002000
     162 0.000006000
     168 0.000082000
     174 0.001046000
