#LEU90-0  Hist_00936
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000004000
    -126 0.000002000
    -120 0.000028000
    -114 0.000056000
    -108 0.000170000
    -102 0.000634000
     -96 0.002450000
     -90 0.009976000
     -84 0.037790000
     -78 0.114002000
     -72 0.228076000
     -66 0.279910000
     -60 0.205326000
     -54 0.091336000
     -48 0.025254000
     -42 0.004398000
     -36 0.000532000
     -30 0.000056000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
