#VAL155-3  Hist_01628
     -180 0.011888000
     -174 0.008688000
     -168 0.004684000
     -162 0.002068000
     -156 0.000834000
     -150 0.000294000
     -144 0.000096000
     -138 0.000076000
     -132 0.000048000
     -126 0.000056000
     -120 0.000098000
     -114 0.000272000
     -108 0.000916000
     -102 0.003222000
      -96 0.011514000
      -90 0.033218000
      -84 0.076418000
      -78 0.137694000
      -72 0.191562000
      -66 0.196426000
      -60 0.145010000
      -54 0.073698000
      -48 0.025604000
      -42 0.006412000
      -36 0.001118000
      -30 0.000154000
      -24 0.000016000
      -18 0.000010000
      -12 0.000000000
       -6 0.000004000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000010000
       30 0.000040000
       36 0.000168000
       42 0.000708000
       48 0.001810000
       54 0.004004000
       60 0.006924000
       66 0.008912000
       72 0.008076000
       78 0.004906000
       84 0.002130000
       90 0.000702000
       96 0.000224000
      102 0.000100000
      108 0.000020000
      114 0.000028000
      120 0.000040000
      126 0.000042000
      132 0.000096000
      138 0.000228000
      144 0.000610000
      150 0.001232000
      156 0.002718000
      162 0.004814000
      168 0.007986000
      174 0.011374000
