#THR31-4  Hist_00326
    -180 0.000040000
    -174 0.000020000
    -168 0.000004000
    -162 0.000002000
    -156 0.000002000
    -150 0.000004000
    -144 0.000002000
    -138 0.000000000
    -132 0.000002000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000002000
    -102 0.000002000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000002000
     -72 0.000002000
     -66 0.000002000
     -60 0.000002000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000002000
      18 0.000020000
      24 0.000128000
      30 0.000522000
      36 0.002080000
      42 0.007422000
      48 0.022902000
      54 0.055484000
      60 0.108502000
      66 0.161858000
      72 0.190014000
      78 0.173880000
      84 0.128620000
      90 0.076768000
      96 0.039504000
     102 0.017516000
     108 0.007520000
     114 0.003076000
     120 0.001420000
     126 0.000788000
     132 0.000462000
     138 0.000382000
     144 0.000300000
     150 0.000210000
     156 0.000190000
     162 0.000174000
     168 0.000086000
     174 0.000080000
