#ASN136-3  Hist_01426
     -180 0.121402000
     -174 0.121176000
     -168 0.089982000
     -162 0.049846000
     -156 0.022216000
     -150 0.008772000
     -144 0.003184000
     -138 0.001060000
     -132 0.000436000
     -126 0.000288000
     -120 0.000254000
     -114 0.000336000
     -108 0.000698000
     -102 0.001606000
      -96 0.004766000
      -90 0.012850000
      -84 0.029306000
      -78 0.056268000
      -72 0.080654000
      -66 0.085102000
      -60 0.065124000
      -54 0.037016000
      -48 0.015504000
      -42 0.005236000
      -36 0.001474000
      -30 0.000442000
      -24 0.000128000
      -18 0.000024000
      -12 0.000012000
       -6 0.000002000
        0 0.000000000
        6 0.000008000
       12 0.000010000
       18 0.000016000
       24 0.000044000
       30 0.000148000
       36 0.000422000
       42 0.000938000
       48 0.001974000
       54 0.003182000
       60 0.003974000
       66 0.003574000
       72 0.002546000
       78 0.001612000
       84 0.000978000
       90 0.000520000
       96 0.000280000
      102 0.000118000
      108 0.000050000
      114 0.000034000
      120 0.000026000
      126 0.000012000
      132 0.000058000
      138 0.000158000
      144 0.000552000
      150 0.001974000
      156 0.006652000
      162 0.019698000
      168 0.047722000
      174 0.087556000
