#ARG87-5  Hist_00908
    -180 0.001006000
    -174 0.000310000
    -168 0.000092000
    -162 0.000028000
    -156 0.000022000
    -150 0.000012000
    -144 0.000020000
    -138 0.000030000
    -132 0.000094000
    -126 0.000312000
    -120 0.001026000
    -114 0.003712000
    -108 0.012586000
    -102 0.034294000
     -96 0.068962000
     -90 0.098256000
     -84 0.098588000
     -78 0.086838000
     -72 0.094296000
     -66 0.119824000
     -60 0.121382000
     -54 0.086468000
     -48 0.042986000
     -42 0.016466000
     -36 0.005224000
     -30 0.001544000
     -24 0.000426000
     -18 0.000198000
     -12 0.000074000
      -6 0.000030000
       0 0.000024000
       6 0.000026000
      12 0.000046000
      18 0.000150000
      24 0.000536000
      30 0.002044000
      36 0.005600000
      42 0.012698000
      48 0.020340000
      54 0.022402000
      60 0.016224000
      66 0.007374000
      72 0.002642000
      78 0.000826000
      84 0.000372000
      90 0.000238000
      96 0.000136000
     102 0.000058000
     108 0.000032000
     114 0.000012000
     120 0.000004000
     126 0.000002000
     132 0.000020000
     138 0.000044000
     144 0.000240000
     150 0.000800000
     156 0.002110000
     162 0.003630000
     168 0.003780000
     174 0.002484000
