#GLY27-1  Hist_00286
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000006000
    -126 0.000026000
    -120 0.000024000
    -114 0.000100000
    -108 0.000284000
    -102 0.000562000
     -96 0.001126000
     -90 0.001568000
     -84 0.002248000
     -78 0.002776000
     -72 0.005890000
     -66 0.012814000
     -60 0.028826000
     -54 0.053766000
     -48 0.084132000
     -42 0.113686000
     -36 0.134748000
     -30 0.141770000
     -24 0.140168000
     -18 0.119536000
     -12 0.083854000
      -6 0.045476000
       0 0.018796000
       6 0.005896000
      12 0.001546000
      18 0.000294000
      24 0.000074000
      30 0.000006000
      36 0.000002000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
