#GLN58-0  Hist_00608
    -180 0.000004000
    -174 0.000046000
    -168 0.000374000
    -162 0.002268000
    -156 0.008078000
    -150 0.019664000
    -144 0.034330000
    -138 0.047782000
    -132 0.057012000
    -126 0.062278000
    -120 0.066768000
    -114 0.072382000
    -108 0.083510000
    -102 0.099542000
     -96 0.116644000
     -90 0.120976000
     -84 0.102856000
     -78 0.065208000
     -72 0.029160000
     -66 0.008882000
     -60 0.001938000
     -54 0.000272000
     -48 0.000024000
     -42 0.000002000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
