#ARG199-0  Hist_02076
     -180 0.082706000
     -174 0.053078000
     -168 0.032510000
     -162 0.022634000
     -156 0.017610000
     -150 0.013648000
     -144 0.011358000
     -138 0.009904000
     -132 0.009058000
     -126 0.008748000
     -120 0.008674000
     -114 0.008856000
     -108 0.008624000
     -102 0.008546000
      -96 0.008590000
      -90 0.007536000
      -84 0.005540000
      -78 0.003578000
      -72 0.002052000
      -66 0.001360000
      -60 0.001020000
      -54 0.000794000
      -48 0.000570000
      -42 0.000632000
      -36 0.000672000
      -30 0.000660000
      -24 0.000614000
      -18 0.000544000
      -12 0.000436000
       -6 0.000456000
        0 0.000442000
        6 0.000550000
       12 0.000624000
       18 0.000702000
       24 0.000782000
       30 0.000842000
       36 0.000966000
       42 0.001108000
       48 0.001492000
       54 0.001742000
       60 0.002756000
       66 0.004312000
       72 0.007474000
       78 0.011832000
       84 0.015238000
       90 0.018052000
       96 0.019564000
      102 0.020286000
      108 0.021324000
      114 0.023598000
      120 0.027682000
      126 0.029334000
      132 0.030722000
      138 0.035526000
      144 0.044746000
      150 0.054656000
      156 0.059578000
      162 0.063348000
      168 0.076970000
      174 0.092744000
