#GLU65-3  Hist_00694
    -180 0.171208342
    -174 0.143570287
    -168 0.090150180
    -162 0.044808090
    -156 0.018982038
    -150 0.007022014
    -144 0.002350005
    -138 0.000852002
    -132 0.000426001
    -126 0.000252001
    -120 0.000182000
    -114 0.000314001
    -108 0.000536001
    -102 0.001214002
     -96 0.002888006
     -90 0.007196014
     -84 0.016456033
     -78 0.030680061
     -72 0.044036088
     -66 0.047012094
     -60 0.035112070
     -54 0.019864040
     -48 0.009122018
     -42 0.003778008
     -36 0.001300003
     -30 0.000460001
     -24 0.000158000
     -18 0.000040000
     -12 0.000012000
      -6 0.000008000
       0 0.000002000
       6 0.000002000
      12 0.000000000
      18 0.000004000
      24 0.000014000
      30 0.000060000
      36 0.000116000
      42 0.000386001
      48 0.000966002
      54 0.001240002
      60 0.001346003
      66 0.001168002
      72 0.000758002
      78 0.000538001
      84 0.000254001
      90 0.000164000
      96 0.000084000
     102 0.000074000
     108 0.000052000
     114 0.000054000
     120 0.000086000
     126 0.000130000
     132 0.000234000
     138 0.000672001
     144 0.001358003
     150 0.003872008
     156 0.012254025
     162 0.037324075
     168 0.088338177
     174 0.148460297
