#GLY167-0  Hist_01758
     -180 0.000140000
     -174 0.000116000
     -168 0.000096000
     -162 0.000080000
     -156 0.000116000
     -150 0.000060000
     -144 0.000060000
     -138 0.000052000
     -132 0.000046000
     -126 0.000046000
     -120 0.000044000
     -114 0.000040000
     -108 0.000032000
     -102 0.000036000
      -96 0.000046000
      -90 0.000044000
      -84 0.000030000
      -78 0.000024000
      -72 0.000014000
      -66 0.000008000
      -60 0.000006000
      -54 0.000002000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000002000
       36 0.000048000
       42 0.000296000
       48 0.001820000
       54 0.008560000
       60 0.030694000
       66 0.078364000
       72 0.145072000
       78 0.194610000
       84 0.196206000
       90 0.150998000
       96 0.093834000
      102 0.049834000
      108 0.023768000
      114 0.011424000
      120 0.005366000
      126 0.002844000
      132 0.001680000
      138 0.001090000
      144 0.000748000
      150 0.000540000
      156 0.000368000
      162 0.000292000
      168 0.000234000
      174 0.000170000
