#PRO143-1  Hist_01504
     -180 0.000178000
     -174 0.000014000
     -168 0.000002000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000004000
       30 0.000020000
       36 0.000036000
       42 0.000094000
       48 0.000230000
       54 0.000418000
       60 0.000676000
       66 0.000848000
       72 0.001146000
       78 0.001302000
       84 0.001396000
       90 0.001802000
       96 0.002662000
      102 0.005382000
      108 0.012014000
      114 0.026418000
      120 0.054030000
      126 0.095758000
      132 0.148126000
      138 0.188564000
      144 0.190798000
      150 0.145404000
      156 0.080876000
      162 0.031620000
      168 0.008634000
      174 0.001548000
