#GLN160-1  Hist_01684
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000002000
      -18 0.000004000
      -12 0.000062000
       -6 0.000256000
        0 0.001578000
        6 0.007960000
       12 0.028024000
       18 0.073870000
       24 0.145084000
       30 0.202052000
       36 0.207496000
       42 0.160396000
       48 0.096590000
       54 0.047222000
       60 0.019028000
       66 0.006976000
       72 0.002234000
       78 0.000770000
       84 0.000246000
       90 0.000060000
       96 0.000022000
      102 0.000014000
      108 0.000008000
      114 0.000004000
      120 0.000012000
      126 0.000020000
      132 0.000008000
      138 0.000000000
      144 0.000002000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
