#GLY116-0  Hist_01216
     -180 0.000578000
     -174 0.000490000
     -168 0.000428000
     -162 0.000526000
     -156 0.000440000
     -150 0.000584000
     -144 0.000712000
     -138 0.000844000
     -132 0.001226000
     -126 0.001796000
     -120 0.002772000
     -114 0.004342000
     -108 0.006900000
     -102 0.010418000
      -96 0.014848000
      -90 0.018106000
      -84 0.019460000
      -78 0.016826000
      -72 0.010746000
      -66 0.005472000
      -60 0.002096000
      -54 0.000638000
      -48 0.000144000
      -42 0.000036000
      -36 0.000006000
      -30 0.000002000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000006000
       30 0.000022000
       36 0.000166000
       42 0.000936000
       48 0.004800000
       54 0.017670000
       60 0.049610000
       66 0.103104000
       72 0.155202000
       78 0.171380000
       84 0.145416000
       90 0.099422000
       96 0.058668000
      102 0.032468000
      108 0.017134000
      114 0.008910000
      120 0.004950000
      126 0.002788000
      132 0.001698000
      138 0.001126000
      144 0.000950000
      150 0.000706000
      156 0.000684000
      162 0.000612000
      168 0.000564000
      174 0.000570000
