#GLN205-3  Hist_02148
     -180 0.007940000
     -174 0.007954000
     -168 0.006454000
     -162 0.004672000
     -156 0.003156000
     -150 0.001914000
     -144 0.001006000
     -138 0.000544000
     -132 0.000328000
     -126 0.000290000
     -120 0.000628000
     -114 0.001386000
     -108 0.002642000
     -102 0.004114000
      -96 0.006584000
      -90 0.014120000
      -84 0.033066000
      -78 0.073090000
      -72 0.139034000
      -66 0.199608000
      -60 0.200052000
      -54 0.138674000
      -48 0.067898000
      -42 0.024248000
      -36 0.006944000
      -30 0.001432000
      -24 0.000342000
      -18 0.000076000
      -12 0.000020000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000010000
       18 0.000008000
       24 0.000044000
       30 0.000106000
       36 0.000412000
       42 0.001174000
       48 0.003368000
       54 0.006420000
       60 0.009060000
       66 0.008886000
       72 0.005844000
       78 0.003006000
       84 0.001074000
       90 0.000310000
       96 0.000072000
      102 0.000032000
      108 0.000002000
      114 0.000002000
      120 0.000000000
      126 0.000002000
      132 0.000004000
      138 0.000018000
      144 0.000038000
      150 0.000126000
      156 0.000436000
      162 0.001506000
      168 0.003550000
      174 0.006272000
