#GLN101-4  Hist_01058
     -180 0.097028000
     -174 0.077140000
     -168 0.055022000
     -162 0.035526000
     -156 0.020584000
     -150 0.010746000
     -144 0.005518000
     -138 0.003134000
     -132 0.002204000
     -126 0.002010000
     -120 0.002826000
     -114 0.004304000
     -108 0.006200000
     -102 0.008154000
      -96 0.009062000
      -90 0.010524000
      -84 0.013502000
      -78 0.017348000
      -72 0.019680000
      -66 0.017926000
      -60 0.013074000
      -54 0.007484000
      -48 0.003752000
      -42 0.001702000
      -36 0.000598000
      -30 0.000234000
      -24 0.000084000
      -18 0.000016000
      -12 0.000008000
       -6 0.000002000
        0 0.000000000
        6 0.000002000
       12 0.000002000
       18 0.000006000
       24 0.000018000
       30 0.000026000
       36 0.000068000
       42 0.000182000
       48 0.000442000
       54 0.001188000
       60 0.003080000
       66 0.006796000
       72 0.012160000
       78 0.017020000
       84 0.016520000
       90 0.013020000
       96 0.008344000
      102 0.004668000
      108 0.002780000
      114 0.001896000
      120 0.001598000
      126 0.002176000
      132 0.004298000
      138 0.009186000
      144 0.020356000
      150 0.041234000
      156 0.068946000
      162 0.095316000
      168 0.112374000
      174 0.110906000
