#LYS154-4  Hist_01614
     -180 0.189572000
     -174 0.136636000
     -168 0.074084000
     -162 0.032702000
     -156 0.012280000
     -150 0.003918000
     -144 0.001426000
     -138 0.000580000
     -132 0.000302000
     -126 0.000160000
     -120 0.000180000
     -114 0.000242000
     -108 0.000398000
     -102 0.000694000
      -96 0.001140000
      -90 0.001926000
      -84 0.002458000
      -78 0.003086000
      -72 0.002956000
      -66 0.002816000
      -60 0.002460000
      -54 0.001928000
      -48 0.001232000
      -42 0.000536000
      -36 0.000224000
      -30 0.000064000
      -24 0.000018000
      -18 0.000012000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000002000
       18 0.000004000
       24 0.000008000
       30 0.000028000
       36 0.000074000
       42 0.000272000
       48 0.000624000
       54 0.001496000
       60 0.002974000
       66 0.004538000
       72 0.005636000
       78 0.005618000
       84 0.004000000
       90 0.002456000
       96 0.001354000
      102 0.000678000
      108 0.000314000
      114 0.000258000
      120 0.000210000
      126 0.000332000
      132 0.000678000
      138 0.001910000
      144 0.005402000
      150 0.015702000
      156 0.040648000
      162 0.086908000
      168 0.149222000
      174 0.194620000
