#GLN18-4  Hist_00192
    -180 0.084288000
    -174 0.076480000
    -168 0.059838000
    -162 0.039372000
    -156 0.022386000
    -150 0.011828000
    -144 0.006630000
    -138 0.004306000
    -132 0.003432000
    -126 0.003754000
    -120 0.004292000
    -114 0.005432000
    -108 0.007378000
    -102 0.009962000
     -96 0.012840000
     -90 0.016112000
     -84 0.022624000
     -78 0.033290000
     -72 0.045662000
     -66 0.050720000
     -60 0.043540000
     -54 0.029310000
     -48 0.015856000
     -42 0.006680000
     -36 0.002262000
     -30 0.000622000
     -24 0.000166000
     -18 0.000046000
     -12 0.000020000
      -6 0.000008000
       0 0.000004000
       6 0.000008000
      12 0.000014000
      18 0.000008000
      24 0.000052000
      30 0.000300000
      36 0.001056000
      42 0.003812000
      48 0.008824000
      54 0.015200000
      60 0.017922000
      66 0.016834000
      72 0.013972000
      78 0.011004000
      84 0.007532000
      90 0.004592000
      96 0.002736000
     102 0.001374000
     108 0.001052000
     114 0.000764000
     120 0.000842000
     126 0.001388000
     132 0.002396000
     138 0.004944000
     144 0.010240000
     150 0.019534000
     156 0.034078000
     162 0.051168000
     168 0.068596000
     174 0.080618000
