#ARG156-4  Hist_01638
     -180 0.191854000
     -174 0.218678000
     -168 0.173418000
     -162 0.088844000
     -156 0.029240000
     -150 0.006470000
     -144 0.001106000
     -138 0.000216000
     -132 0.000060000
     -126 0.000034000
     -120 0.000026000
     -114 0.000032000
     -108 0.000040000
     -102 0.000064000
      -96 0.000152000
      -90 0.000260000
      -84 0.000284000
      -78 0.000244000
      -72 0.000208000
      -66 0.000174000
      -60 0.000116000
      -54 0.000086000
      -48 0.000034000
      -42 0.000024000
      -36 0.000020000
      -30 0.000004000
      -24 0.000000000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000004000
        6 0.000002000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000008000
       36 0.000018000
       42 0.000030000
       48 0.000066000
       54 0.000136000
       60 0.000304000
       66 0.000400000
       72 0.000908000
       78 0.002234000
       84 0.004194000
       90 0.005196000
       96 0.003526000
      102 0.001650000
      108 0.000510000
      114 0.000234000
      120 0.000154000
      126 0.000190000
      132 0.000266000
      138 0.000720000
      144 0.001806000
      150 0.005676000
      156 0.015640000
      162 0.037544000
      168 0.075158000
      174 0.131736000
