#LYS70-0  Hist_00736
    -180 0.000000000
    -174 0.000002000
    -168 0.000036000
    -162 0.000334000
    -156 0.001210000
    -150 0.003346000
    -144 0.006990000
    -138 0.012196000
    -132 0.017920000
    -126 0.024118000
    -120 0.031688000
    -114 0.044112000
    -108 0.061874000
    -102 0.087662000
     -96 0.120482000
     -90 0.146900000
     -84 0.156270000
     -78 0.132418000
     -72 0.088656000
     -66 0.043626000
     -60 0.015360000
     -54 0.003980000
     -48 0.000704000
     -42 0.000104000
     -36 0.000012000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
