#LEU104-1  Hist_01086
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000002000
      -42 0.000004000
      -36 0.000022000
      -30 0.000094000
      -24 0.000560000
      -18 0.002498000
      -12 0.011332000
       -6 0.039774000
        0 0.103922000
        6 0.185160000
       12 0.225090000
       18 0.190566000
       24 0.118864000
       30 0.061250000
       36 0.029962000
       42 0.014902000
       48 0.007220000
       54 0.003858000
       60 0.002072000
       66 0.001026000
       72 0.000558000
       78 0.000264000
       84 0.000208000
       90 0.000148000
       96 0.000134000
      102 0.000092000
      108 0.000066000
      114 0.000090000
      120 0.000072000
      126 0.000052000
      132 0.000052000
      138 0.000030000
      144 0.000038000
      150 0.000012000
      156 0.000004000
      162 0.000002000
      168 0.000000000
      174 0.000000000
