#GLU34-4  Hist_00354
    -180 0.157570000
    -174 0.134366000
    -168 0.097570000
    -162 0.061750000
    -156 0.032746000
    -150 0.015362000
    -144 0.007146000
    -138 0.003588000
    -132 0.002292000
    -126 0.002012000
    -120 0.002104000
    -114 0.002404000
    -108 0.003038000
    -102 0.003430000
     -96 0.003410000
     -90 0.002828000
     -84 0.001764000
     -78 0.001136000
     -72 0.000678000
     -66 0.000404000
     -60 0.000196000
     -54 0.000070000
     -48 0.000044000
     -42 0.000022000
     -36 0.000004000
     -30 0.000004000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000002000
      12 0.000002000
      18 0.000014000
      24 0.000026000
      30 0.000076000
      36 0.000312000
      42 0.000866000
      48 0.002042000
      54 0.003464000
      60 0.004238000
      66 0.003446000
      72 0.001956000
      78 0.001026000
      84 0.000726000
      90 0.000646000
      96 0.000664000
     102 0.000516000
     108 0.000448000
     114 0.000348000
     120 0.000382000
     126 0.000604000
     132 0.001116000
     138 0.002694000
     144 0.007188000
     150 0.018972000
     156 0.043558000
     162 0.083684000
     168 0.128048000
     174 0.156998000
